Gabbia humerosa humerosa			Bithynia	Animalia | Mollusca | Gastropoda | Littorinimorpha | Bithyniidae | Bithynia	GBIF:3244907	Corbet, P.S. 1961. The food of non-cichlid fishes in the Lake Victoria Basin, with remarks on their evolution and adaptation to lacustrine conditions. Proc. Zool. Soc. Lond. 136:1-101.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Gabbia humerosa humerosa			Bithynia	Animalia | Mollusca | Gastropoda | Littorinimorpha | Bithyniidae | Bithynia	IRMNG:1366193	Corbet, P.S. 1961. The food of non-cichlid fishes in the Lake Victoria Basin, with remarks on their evolution and adaptation to lacustrine conditions. Proc. Zool. Soc. Lond. 136:1-101.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Gabbia humerosa humerosa			Bithynia	Biota | Animalia | Mollusca | Gastropoda | Caenogastropoda | Littorinimorpha | Truncatelloidea | Bithyniidae | Bithynia	WORMS:182698	Corbet, P.S. 1961. The food of non-cichlid fishes in the Lake Victoria Basin, with remarks on their evolution and adaptation to lacustrine conditions. Proc. Zool. Soc. Lond. 136:1-101.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Gabbia humerosa humerosa			Gabbia	Animalia | Mollusca | Gastropoda | Littorinimorpha | Bithyniidae | Gabbia	GBIF:8284981	Corbet, P.S. 1961. The food of non-cichlid fishes in the Lake Victoria Basin, with remarks on their evolution and adaptation to lacustrine conditions. Proc. Zool. Soc. Lond. 136:1-101.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Gabbia humerosa humerosa			Gabbia	 | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Lophotrochozoa | Mollusca | Gastropoda | Caenogastropoda | Hypsogastropoda | Littorinimorpha | Truncatelloidea | Bithyniidae | Gabbia	NCBI:479253	Corbet, P.S. 1961. The food of non-cichlid fishes in the Lake Victoria Basin, with remarks on their evolution and adaptation to lacustrine conditions. Proc. Zool. Soc. Lond. 136:1-101.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Gabiella stanleyi			Gabbiella stanleyi	Animalia | Mollusca | Gastropoda | Littorinimorpha | Bithyniidae | Gabbiella | Gabbiella stanleyi	GBIF:5784149	Eccles, D.H. and E. Trewavas. 1989. Malawian cichlid fishes: the classification of some haplochromine genera. Lake Fish Movies, West Germany. 334 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Gadiforme						Ellis, J.R., M.G. Pawson and S.E. Shackley. 1996. The comparative feeding ecology of six species of shark and four species of ray (Elasmobranchii) in the north-east Atlantic. J. Mar. Biol. Ass. U.K. 76(1):89-106.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
gadoid						Crozier, W.W. 1985. Observations on the food and feeding of the angler-fish, <i>Lophius piscatorius</i> L., in the northern Irish Sea. J. Fish Biol. 27:655-665.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Gadoid juveniles						Hall, S.J., D. Raffaelli, D.J. Basford, M.R. Robertson and R. Fryer. 1990. The feeding relationships of the larger fish species in a Scottish sea loch. J. Fish Biol. 37(5):775-791.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Gadoids						Compagno, L.J.V. 2001. Sharks of the world. An annotated and illustrated catalogue of shark species known to date. Vol. 2. Bullhead, mackerel and carpet sharks (Heterodontiformes, Lamniformes and Orectolobiformes). FAO Spec. Cat. Fish. Purp. 1(2):269p. Rome: FAO.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
