macrobiotid eggs						Soriguer, M.C., C. Vallespín, C. Gomez-Cama and J.A. Hernando. 2000. Age, diet, growth and reproduction of a population of <i>Cobitis paludica</i> (de Buen, 1930) in the Palancar Stream (southwest of Europe, Spain) (Pisces: Cobitidae). Hydrobiologia 436:51-58.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Macrobrachium prawns			Macrobrachium	Animalia | Arthropoda | Malacostraca | Decapoda | Palaemonidae | Macrobrachium	GBIF:2224508	Allen, G.R. 1991. Field guide to the freshwater fishes of New Guinea. Publication, no. 9. 268 p. Christensen Research Institute, Madang, Papua New Guinea.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Macrobrachium prawns			Macrobrachium	Animalia | Arthropoda | Malacostraca | Decapoda | Palaemonidae | Macrobrachium	IRMNG:1340633	Allen, G.R. 1991. Field guide to the freshwater fishes of New Guinea. Publication, no. 9. 268 p. Christensen Research Institute, Madang, Papua New Guinea.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Macrobrachium prawns			Macrobrachium	Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata | Caridea | Palaemonoidea | Palaemonidae | Palaemoninae | Macrobrachium	ITIS:96220	Allen, G.R. 1991. Field guide to the freshwater fishes of New Guinea. Publication, no. 9. 268 p. Christensen Research Institute, Madang, Papua New Guinea.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Macrobrachium prawns			Macrobrachium	Biota | Animalia | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata | Caridea | Palaemonoidea | Palaemonidae | Macrobrachium	WORMS:156892	Allen, G.R. 1991. Field guide to the freshwater fishes of New Guinea. Publication, no. 9. 268 p. Christensen Research Institute, Madang, Papua New Guinea.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Macrobrachium prawns			Macrobrachium	 | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata | Caridea | Palaemonoidea | Palaemonidae | Macrobrachium | Macrobrachium	NCBI:586878	Allen, G.R. 1991. Field guide to the freshwater fishes of New Guinea. Publication, no. 9. 268 p. Christensen Research Institute, Madang, Papua New Guinea.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Macrobrachium prawns			Macrobrachium	 | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata | Caridea | Palaemonoidea | Palaemonidae | Macrobrachium | Macrobrachium	NCBI:586879	Allen, G.R. 1991. Field guide to the freshwater fishes of New Guinea. Publication, no. 9. 268 p. Christensen Research Institute, Madang, Papua New Guinea.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Macrobrachium prawns			Macrobrachium	 | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata | Caridea | Palaemonoidea | Palaemonidae | Macrobrachium | Macrobrachium	NCBI:586880	Allen, G.R. 1991. Field guide to the freshwater fishes of New Guinea. Publication, no. 9. 268 p. Christensen Research Institute, Madang, Papua New Guinea.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Macrobrachium prawns			Macrobrachium	 | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata | Caridea | Palaemonoidea | Palaemonidae | Macrobrachium	NCBI:6696	Allen, G.R. 1991. Field guide to the freshwater fishes of New Guinea. Publication, no. 9. 268 p. Christensen Research Institute, Madang, Papua New Guinea.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Macrobrachium shrimps			Macrobrachium	Animalia | Arthropoda | Malacostraca | Decapoda | Palaemonidae | Macrobrachium	GBIF:2224508	Greenfield, D.W. and J.E. Thomerson. 1997. Fishes of the continental waters of Belize. University Press of Florida, Florida. 311 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
