Pacific herring						Gritsenko, O.F. 2002. Diadromous fishes of Sakhalin (Systematics, ecology, fisheries). Moscow, VNIRO Publishing, 248 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Pagrus bernhardus			Pagurus bernhardus	Animalia | Arthropoda | Malacostraca | Decapoda | Paguridae | Pagurus | Pagurus bernhardus	GBIF:2224231	Sayer, M.D.J., R.N. Gibson and R.J.A. Atkinson. 1995. Growth, diet and condition of goldsinny on the west coast of Scotland. J. Fish Biol. 46(2):317-340.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Pagrus bernhardus			Pagurus bernhardus	Animalia | Arthropoda | Malacostraca | Decapoda | Paguridae | Pagurus | Pagurus bernhardus	INAT_TAXON:152975	Sayer, M.D.J., R.N. Gibson and R.J.A. Atkinson. 1995. Growth, diet and condition of goldsinny on the west coast of Scotland. J. Fish Biol. 46(2):317-340.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Pagrus bernhardus			Pagurus bernhardus	Animalia | Arthropoda | Malacostraca | Decapoda | Paguridae | Pagurus | Pagurus bernhardus	IRMNG:10982815	Sayer, M.D.J., R.N. Gibson and R.J.A. Atkinson. 1995. Growth, diet and condition of goldsinny on the west coast of Scotland. J. Fish Biol. 46(2):317-340.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Pagrus bernhardus			Pagurus bernhardus	Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata | Anomura | Paguroidea | Paguridae | Pagurus | Pagurus bernhardus	ITIS:97805	Sayer, M.D.J., R.N. Gibson and R.J.A. Atkinson. 1995. Growth, diet and condition of goldsinny on the west coast of Scotland. J. Fish Biol. 46(2):317-340.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Pagrus bernhardus			Pagurus bernhardus	Biota | Animalia | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata | Anomura | Paguroidea | Paguridae | Pagurus | Pagurus bernhardus	WORMS:107232	Sayer, M.D.J., R.N. Gibson and R.J.A. Atkinson. 1995. Growth, diet and condition of goldsinny on the west coast of Scotland. J. Fish Biol. 46(2):317-340.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Pagrus bernhardus			Pagurus bernhardus	 | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata | Anomura | Paguroidea | Paguridae | Pagurus | Pagurus bernhardus	NCBI:174397	Sayer, M.D.J., R.N. Gibson and R.J.A. Atkinson. 1995. Growth, diet and condition of goldsinny on the west coast of Scotland. J. Fish Biol. 46(2):317-340.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Pagrus bernhardus			Pagurus bernhardus	Malacostraca | Decapoda | Paguridae | Pagurus | Pagurus bernhardus	FBC:SLB:SpecCode:26225	Sayer, M.D.J., R.N. Gibson and R.J.A. Atkinson. 1995. Growth, diet and condition of goldsinny on the west coast of Scotland. J. Fish Biol. 46(2):317-340.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Pagura larvae			Pagura	Animalia | Arthropoda | Pagura	GBIF:4638366	Russell, B.C. 1983. The food and feeding habits of rocky reef fish of north-eastern New Zealand. N.Z. J. Mar. Freshwat. Res. 17(2):121-145.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Pagura larvae			Pagura	Animalia | Arthropoda | Trilobita | Pagura	IRMNG:1447707	Russell, B.C. 1983. The food and feeding habits of rocky reef fish of north-eastern New Zealand. N.Z. J. Mar. Freshwat. Res. 17(2):121-145.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
